"DateTime","Vicente López Carril[en]","Lieuwe Westra[en]","Kelly Catlin[en]","Chris Anker Sørensen[en]"
"2011-06-18 00:00:00",0,11,0,0
"2011-06-19 00:00:00",1,12,0,16
"2011-06-20 00:00:00",0,21,0,0
"2011-06-21 00:00:00",1,15,0,7
"2011-06-22 00:00:00",0,15,0,0
"2011-06-23 00:00:00",1,26,0,10
"2011-06-24 00:00:00",0,11,0,0
"2011-06-25 00:00:00",2,7,0,7
"2011-06-26 00:00:00",0,20,0,0
"2011-06-27 00:00:00",1,16,0,10
"2011-06-28 00:00:00",0,29,0,0
"2011-06-29 00:00:00",2,24,0,10
"2011-06-30 00:00:00",0,45,0,0
"2011-07-01 00:00:00",1,47,0,8
"2011-07-02 00:00:00",0,238,0,0
"2011-07-03 00:00:00",1,74,0,12
"2011-07-04 00:00:00",0,31,0,0
"2011-07-05 00:00:00",2,24,0,16
"2011-07-06 00:00:00",0,31,0,0
"2011-07-07 00:00:00",1,192,0,11
"2011-07-08 00:00:00",0,66,0,0
"2011-07-09 00:00:00",2,31,0,25
"2011-07-10 00:00:00",0,53,0,0
"2011-07-11 00:00:00",0,48,0,35
"2011-07-12 00:00:00",0,23,0,0
"2011-07-13 00:00:00",1,29,0,29
"2011-07-14 00:00:00",0,24,0,0
"2011-07-15 00:00:00",2,19,0,18
"2011-07-16 00:00:00",0,24,0,0
"2011-07-17 00:00:00",4,9,0,9
"2011-07-18 00:00:00",0,13,0,0
"2011-07-19 00:00:00",2,51,0,33
"2011-07-20 00:00:00",0,21,0,0
"2011-07-21 00:00:00",1,18,0,9
"2011-07-22 00:00:00",0,41,0,0
"2011-07-23 00:00:00",1,169,0,12
"2011-07-24 00:00:00",0,22,0,0
"2011-07-25 00:00:00",3,11,0,10
"2011-07-26 00:00:00",0,21,0,0
"2011-07-27 00:00:00",3,9,0,14
"2011-07-28 00:00:00",0,9,0,0
"2011-07-29 00:00:00",1,6,0,6
"2011-07-30 00:00:00",0,6,0,0
"2011-07-31 00:00:00",1,12,0,11
"2011-08-01 00:00:00",0,13,0,0
"2011-08-02 00:00:00",2,8,0,17
"2011-08-03 00:00:00",0,9,0,0
"2011-08-04 00:00:00",3,9,0,17
"2011-08-05 00:00:00",0,8,0,0
"2011-08-06 00:00:00",4,8,0,16
"2011-08-07 00:00:00",0,7,0,0
"2011-08-08 00:00:00",1,18,0,25
"2011-08-09 00:00:00",0,4,0,0
"2011-08-10 00:00:00",3,5,0,13
"2011-08-11 00:00:00",0,11,0,0
"2011-08-12 00:00:00",4,6,0,13
"2011-08-13 00:00:00",0,16,0,0
"2011-08-14 00:00:00",2,5,0,13
"2011-08-15 00:00:00",0,13,0,0
"2011-08-16 00:00:00",4,8,0,86
"2011-08-17 00:00:00",0,2,0,0
"2011-08-18 00:00:00",2,8,0,48
"2011-08-19 00:00:00",0,8,0,0
"2011-08-20 00:00:00",1,4,0,32
"2011-08-21 00:00:00",0,4,0,0
"2011-08-22 00:00:00",4,4,0,28
"2011-08-23 00:00:00",0,6,0,0
"2011-08-24 00:00:00",2,6,0,11
"2011-08-25 00:00:00",0,7,0,0
"2011-08-26 00:00:00",1,3,0,22
"2011-08-27 00:00:00",0,11,0,0
"2011-08-28 00:00:00",2,4,0,18
"2011-08-29 00:00:00",0,5,0,0
"2011-08-30 00:00:00",4,4,1,59
"2011-08-31 00:00:00",0,5,0,0
"2011-09-01 00:00:00",1,7,0,40
"2011-09-02 00:00:00",0,3,0,0
"2011-09-03 00:00:00",7,9,0,20
"2011-09-04 00:00:00",0,5,0,0
"2011-09-05 00:00:00",6,10,0,20
"2011-09-06 00:00:00",0,5,0,0
"2011-09-07 00:00:00",2,6,0,27
"2011-09-08 00:00:00",0,5,0,0
"2011-09-09 00:00:00",1,6,0,22
"2011-09-10 00:00:00",0,5,0,0
"2011-09-11 00:00:00",1,2,0,22
"2011-09-12 00:00:00",0,9,0,0
"2011-09-13 00:00:00",5,5,0,20
"2011-09-14 00:00:00",0,9,0,0
"2011-09-15 00:00:00",5,7,0,18
"2011-09-16 00:00:00",0,13,0,0
"2011-09-17 00:00:00",3,6,0,27
"2011-09-18 00:00:00",0,15,0,0
"2011-09-19 00:00:00",3,7,0,64
"2011-09-20 00:00:00",0,31,0,0
"2011-09-21 00:00:00",6,87,0,20
"2011-09-22 00:00:00",0,41,0,0
"2011-09-23 00:00:00",1,26,0,17
"2011-09-24 00:00:00",0,24,0,0
"2011-09-25 00:00:00",4,14,0,10
"2011-09-26 00:00:00",0,9,0,0
"2011-09-27 00:00:00",1,8,0,28
"2011-09-28 00:00:00",0,12,0,0
"2011-09-29 00:00:00",5,11,0,21
"2011-09-30 00:00:00",0,13,0,0
"2011-10-01 00:00:00",0,14,0,45
"2011-10-02 00:00:00",0,14,0,0
"2011-10-03 00:00:00",3,10,0,13
"2011-10-04 00:00:00",0,9,0,0
"2011-10-05 00:00:00",3,7,0,16
"2011-10-06 00:00:00",0,5,0,0
"2011-10-07 00:00:00",5,12,0,30
"2011-10-08 00:00:00",0,3,0,0
"2011-10-09 00:00:00",4,13,0,19
"2011-10-10 00:00:00",0,13,0,0
"2011-10-11 00:00:00",1,7,0,26
"2011-10-12 00:00:00",0,5,0,0
"2011-10-13 00:00:00",3,13,0,14
"2011-10-14 00:00:00",0,8,0,0
"2011-10-15 00:00:00",2,7,0,23
"2011-10-16 00:00:00",0,10,0,0
"2011-10-17 00:00:00",3,8,0,15
"2011-10-18 00:00:00",0,11,0,0
"2011-10-19 00:00:00",3,6,0,16
"2011-10-20 00:00:00",0,6,0,0
"2011-10-21 00:00:00",5,2,0,12
"2011-10-22 00:00:00",0,4,0,0
"2011-10-23 00:00:00",1,5,0,13
"2011-10-24 00:00:00",0,8,0,0
"2011-10-25 00:00:00",1,3,0,26
"2011-10-26 00:00:00",0,8,0,0
"2011-10-27 00:00:00",5,8,0,26
"2011-10-28 00:00:00",0,6,0,0
"2011-10-29 00:00:00",0,9,0,38
"2011-10-30 00:00:00",0,4,0,0
"2011-10-31 00:00:00",4,10,0,29
"2011-11-01 00:00:00",0,12,0,0
"2011-11-02 00:00:00",1,2,0,19
"2011-11-03 00:00:00",0,5,0,0
"2011-11-04 00:00:00",1,2,0,16
"2011-11-05 00:00:00",0,5,0,0
"2011-11-06 00:00:00",0,4,0,14
"2011-11-07 00:00:00",0,5,0,0
"2011-11-08 00:00:00",2,7,0,16
"2011-11-09 00:00:00",0,9,0,0
"2011-11-10 00:00:00",0,7,0,30
"2011-11-11 00:00:00",0,7,0,0
"2011-11-12 00:00:00",4,6,0,31
"2011-11-13 00:00:00",0,6,0,0
"2011-11-14 00:00:00",1,4,0,18
"2011-11-15 00:00:00",0,7,0,0
"2011-11-16 00:00:00",3,9,0,20
"2011-11-17 00:00:00",0,4,0,0
"2011-11-18 00:00:00",2,8,0,51
"2011-11-19 00:00:00",0,11,0,0
"2011-11-20 00:00:00",2,7,0,71
"2011-11-21 00:00:00",0,7,0,0
"2011-11-22 00:00:00",2,9,0,66
"2011-11-23 00:00:00",0,7,0,0
"2011-11-24 00:00:00",1,8,0,57
"2011-11-25 00:00:00",0,10,0,0
"2011-11-26 00:00:00",0,6,0,28
"2011-11-27 00:00:00",0,9,0,0
"2011-11-28 00:00:00",1,5,0,35
"2011-11-29 00:00:00",0,7,0,0
"2011-11-30 00:00:00",2,7,0,18
"2011-12-01 00:00:00",0,7,0,0
"2011-12-02 00:00:00",5,2,0,15
"2011-12-03 00:00:00",0,4,0,0
"2011-12-04 00:00:00",3,5,0,15
"2011-12-05 00:00:00",0,7,0,0
"2011-12-06 00:00:00",2,4,0,30
"2011-12-07 00:00:00",0,6,0,0
"2011-12-08 00:00:00",2,4,0,45
"2011-12-09 00:00:00",0,6,0,0
"2011-12-10 00:00:00",2,3,0,29
"2011-12-11 00:00:00",0,3,0,0
"2011-12-12 00:00:00",3,4,0,114
"2011-12-13 00:00:00",0,5,0,0
"2011-12-14 00:00:00",1,5,0,50
"2011-12-15 00:00:00",0,2,0,0
"2011-12-16 00:00:00",1,9,0,44
"2011-12-17 00:00:00",0,7,0,0
"2011-12-18 00:00:00",2,6,0,31
"2011-12-19 00:00:00",0,6,0,0
"2011-12-20 00:00:00",0,1,0,37
"2011-12-21 00:00:00",0,4,0,0
"2011-12-22 00:00:00",6,2,0,75
"2011-12-23 00:00:00",0,0,0,0
"2011-12-24 00:00:00",6,0,0,90
"2011-12-25 00:00:00",0,0,0,0
"2011-12-26 00:00:00",1,1,0,108
"2011-12-27 00:00:00",0,5,0,0
"2011-12-28 00:00:00",1,5,0,140
"2011-12-29 00:00:00",0,3,0,0
"2011-12-30 00:00:00",2,6,0,169
"2011-12-31 00:00:00",0,5,0,0
"2012-01-01 00:00:00",0,4,0,0
"2012-01-02 00:00:00",6,6,0,9
"2012-01-03 00:00:00",0,5,0,0
"2012-01-04 00:00:00",0,6,0,8
"2012-01-05 00:00:00",0,6,0,0
"2012-01-06 00:00:00",4,4,0,10
"2012-01-07 00:00:00",0,4,0,0
"2012-01-08 00:00:00",1,1,0,10
"2012-01-09 00:00:00",0,6,0,0
"2012-01-10 00:00:00",8,7,0,11
"2012-01-11 00:00:00",0,10,0,0
"2012-01-12 00:00:00",3,5,0,20
"2012-01-13 00:00:00",0,5,0,0
"2012-01-14 00:00:00",4,4,0,20
"2012-01-15 00:00:00",0,15,0,0
"2012-01-16 00:00:00",3,1,0,11
"2012-01-17 00:00:00",0,6,0,0
"2012-01-18 00:00:00",3,2,0,10
"2012-01-19 00:00:00",0,6,0,0
"2012-01-20 00:00:00",1,4,0,21
"2012-01-21 00:00:00",0,5,0,0
"2012-01-22 00:00:00",3,5,0,16
"2012-01-23 00:00:00",0,6,0,0
"2012-01-24 00:00:00",1,7,0,11
"2012-01-25 00:00:00",0,0,0,0
"2012-01-26 00:00:00",3,6,0,16
"2012-01-27 00:00:00",0,4,0,0
"2012-01-28 00:00:00",2,1,0,17
"2012-01-29 00:00:00",0,7,0,0
"2012-01-30 00:00:00",1,8,0,9
"2012-01-31 00:00:00",0,4,0,0
"2012-02-01 00:00:00",0,4,0,8
"2012-02-02 00:00:00",0,4,0,0
"2012-02-03 00:00:00",2,6,0,11
"2012-02-04 00:00:00",0,5,0,0
"2012-02-05 00:00:00",0,7,0,12
"2012-02-06 00:00:00",0,5,0,0
"2012-02-07 00:00:00",1,6,0,9
"2012-02-08 00:00:00",0,8,0,0
"2012-02-09 00:00:00",8,4,0,10
"2012-02-10 00:00:00",0,3,0,0
"2012-02-11 00:00:00",4,6,0,10
"2012-02-12 00:00:00",0,2,0,0
"2012-02-13 00:00:00",3,10,0,8
"2012-02-14 00:00:00",0,9,0,0
"2012-02-15 00:00:00",2,6,0,11
"2012-02-16 00:00:00",0,11,0,0
"2012-02-17 00:00:00",1,9,0,8
"2012-02-18 00:00:00",0,7,0,0
"2012-02-19 00:00:00",2,4,0,13
"2012-02-20 00:00:00",0,8,0,0
"2012-02-21 00:00:00",2,9,0,7
"2012-02-22 00:00:00",0,5,0,0
"2012-02-23 00:00:00",2,10,0,9
"2012-02-24 00:00:00",0,10,0,0
"2012-02-25 00:00:00",6,17,0,7
"2012-02-26 00:00:00",0,10,0,0
"2012-02-27 00:00:00",1,5,0,13
"2012-02-28 00:00:00",0,10,0,0
"2012-02-29 00:00:00",0,11,0,8
"2012-03-01 00:00:00",0,9,0,0
"2012-03-02 00:00:00",1,16,0,11
"2012-03-03 00:00:00",0,22,0,0
"2012-03-04 00:00:00",1,37,0,9
"2012-03-05 00:00:00",0,32,0,0
"2012-03-06 00:00:00",3,45,0,6
"2012-03-07 00:00:00",0,60,0,0
"2012-03-08 00:00:00",3,869,0,14
"2012-03-09 00:00:00",0,384,0,0
"2012-03-10 00:00:00",6,238,0,8
"2012-03-11 00:00:00",0,862,0,0
"2012-03-12 00:00:00",8,402,0,5
"2012-03-13 00:00:00",0,150,0,0
"2012-03-14 00:00:00",0,89,0,48
"2012-03-15 00:00:00",0,42,0,0
"2012-03-16 00:00:00",1,24,0,21
"2012-03-17 00:00:00",0,33,0,0
"2012-03-18 00:00:00",4,39,0,24
"2012-03-19 00:00:00",0,22,0,0
"2012-03-20 00:00:00",5,22,0,20
"2012-03-21 00:00:00",0,24,0,0
"2012-03-22 00:00:00",2,18,0,18
"2012-03-23 00:00:00",0,14,0,0
"2012-03-24 00:00:00",1,24,0,13
"2012-03-25 00:00:00",0,18,0,0
"2012-03-26 00:00:00",1,27,0,16
"2012-03-27 00:00:00",0,37,0,0
"2012-03-28 00:00:00",2,29,0,22
"2012-03-29 00:00:00",0,107,0,0
"2012-03-30 00:00:00",4,42,0,17
"2012-03-31 00:00:00",0,28,0,0
"2012-04-01 00:00:00",1,39,0,11
"2012-04-02 00:00:00",0,33,0,0
"2012-04-03 00:00:00",0,18,0,8
"2012-04-04 00:00:00",0,14,0,0
"2012-04-05 00:00:00",4,23,0,14
"2012-04-06 00:00:00",0,33,0,0
"2012-04-07 00:00:00",1,19,0,15
"2012-04-08 00:00:00",0,20,0,0
"2012-04-09 00:00:00",2,16,0,11
"2012-04-10 00:00:00",0,21,0,0
"2012-04-11 00:00:00",1,22,0,11
"2012-04-12 00:00:00",0,18,0,0
"2012-04-13 00:00:00",3,38,1,6
"2012-04-14 00:00:00",0,21,0,0
"2012-04-15 00:00:00",0,27,0,17
"2012-04-16 00:00:00",0,17,0,0
"2012-04-17 00:00:00",5,22,0,9
"2012-04-18 00:00:00",0,31,0,0
"2012-04-19 00:00:00",1,23,0,18
"2012-04-20 00:00:00",0,15,0,0
"2012-04-21 00:00:00",0,25,0,14
"2012-04-22 00:00:00",0,12,0,0
"2012-04-23 00:00:00",4,19,0,14
"2012-04-24 00:00:00",0,34,0,0
"2012-04-25 00:00:00",5,66,0,28
"2012-04-26 00:00:00",0,69,0,0
"2012-04-27 00:00:00",0,24,0,14
"2012-04-28 00:00:00",0,19,0,0
"2012-04-29 00:00:00",0,22,1,12
"2012-04-30 00:00:00",0,13,0,0
"2012-05-01 00:00:00",0,18,0,17
"2012-05-02 00:00:00",0,20,0,0
"2012-05-03 00:00:00",3,5,0,13
"2012-05-04 00:00:00",0,9,0,0
"2012-05-05 00:00:00",3,13,0,18
"2012-05-06 00:00:00",0,13,0,0
"2012-05-07 00:00:00",2,12,0,12
"2012-05-08 00:00:00",0,20,0,0
"2012-05-09 00:00:00",4,10,0,15
"2012-05-10 00:00:00",0,10,0,0
"2012-05-11 00:00:00",1,15,0,9
"2012-05-12 00:00:00",0,9,0,0
"2012-05-13 00:00:00",5,14,0,15
"2012-05-14 00:00:00",0,13,0,0
"2012-05-15 00:00:00",6,11,0,9
"2012-05-16 00:00:00",0,11,0,0
"2012-05-17 00:00:00",3,10,0,11
"2012-05-18 00:00:00",0,13,0,0
"2012-05-19 00:00:00",1,13,0,9
"2012-05-20 00:00:00",0,12,0,0
"2012-05-21 00:00:00",4,13,0,11
"2012-05-22 00:00:00",0,20,0,0
"2012-05-23 00:00:00",5,19,0,19
"2012-05-24 00:00:00",0,13,0,0
"2012-05-25 00:00:00",1,17,0,10
"2012-05-26 00:00:00",0,47,0,0
"2012-05-27 00:00:00",5,61,0,13
"2012-05-28 00:00:00",0,49,0,0
"2012-05-29 00:00:00",4,38,0,9
"2012-05-30 00:00:00",0,43,0,0
"2012-05-31 00:00:00",5,27,0,10
"2012-06-01 00:00:00",0,44,0,0
"2012-06-02 00:00:00",1,62,0,11
"2012-06-03 00:00:00",0,59,0,0
"2012-06-04 00:00:00",1,24,0,13
"2012-06-05 00:00:00",0,33,0,0
"2012-06-06 00:00:00",4,27,0,8
"2012-06-07 00:00:00",0,32,0,0
"2012-06-08 00:00:00",1,23,1,13
"2012-06-09 00:00:00",0,18,0,0
"2012-06-10 00:00:00",1,36,1,13
"2012-06-11 00:00:00",0,21,0,0
"2012-06-12 00:00:00",1,20,0,62
"2012-06-13 00:00:00",0,22,0,0
"2012-06-14 00:00:00",3,19,0,47
"2012-06-15 00:00:00",0,21,0,0
"2012-06-16 00:00:00",5,15,0,49
"2012-06-17 00:00:00",0,21,0,0
"2012-06-18 00:00:00",2,46,0,46
"2012-06-19 00:00:00",0,53,0,0
"2012-06-20 00:00:00",1,83,0,32
"2012-06-21 00:00:00",0,146,0,0
"2012-06-22 00:00:00",1,129,0,22
"2012-06-23 00:00:00",0,77,0,0
"2012-06-24 00:00:00",4,119,0,26
"2012-06-25 00:00:00",0,154,0,0
"2012-06-26 00:00:00",1,188,0,13
"2012-06-27 00:00:00",0,202,0,0
"2012-06-28 00:00:00",3,200,0,17
"2012-06-29 00:00:00",0,463,0,0
"2012-06-30 00:00:00",2,364,0,15
"2012-07-01 00:00:00",0,139,0,0
"2012-07-02 00:00:00",1,97,0,15
"2012-07-03 00:00:00",0,81,0,0
"2012-07-04 00:00:00",1,77,0,18
"2012-07-05 00:00:00",0,69,0,0
"2012-07-06 00:00:00",3,126,0,16
"2012-07-07 00:00:00",0,117,0,0
"2012-07-08 00:00:00",4,133,0,17
"2012-07-09 00:00:00",0,320,0,0
"2012-07-10 00:00:00",2,81,0,26
"2012-07-11 00:00:00",0,63,0,0
"2012-07-12 00:00:00",0,129,0,12
"2012-07-13 00:00:00",0,68,0,0
"2012-07-14 00:00:00",1,37,0,18
"2012-07-15 00:00:00",0,41,0,0
"2012-07-16 00:00:00",1,33,0,23
"2012-07-17 00:00:00",0,33,0,0
"2012-07-18 00:00:00",2,37,4,23
"2012-07-19 00:00:00",0,64,0,0
"2012-07-20 00:00:00",2,52,0,13
"2012-07-21 00:00:00",0,47,0,0
"2012-07-22 00:00:00",4,53,0,15
"2012-07-23 00:00:00",0,82,0,0
"2012-07-24 00:00:00",0,52,0,21
"2012-07-25 00:00:00",0,43,0,0
"2012-07-26 00:00:00",1,46,0,9
"2012-07-27 00:00:00",0,53,0,0
"2012-07-28 00:00:00",1,191,0,12
"2012-07-29 00:00:00",0,72,0,0
"2012-07-30 00:00:00",1,38,0,44
"2012-07-31 00:00:00",0,38,0,0
"2012-08-01 00:00:00",7,161,0,13
"2012-08-02 00:00:00",0,62,0,0
"2012-08-03 00:00:00",3,30,0,18
"2012-08-04 00:00:00",0,21,0,0
"2012-08-05 00:00:00",5,18,0,18
"2012-08-06 00:00:00",0,18,0,0
"2012-08-07 00:00:00",3,15,0,18
"2012-08-08 00:00:00",0,12,0,0
"2012-08-09 00:00:00",1,14,0,27
"2012-08-10 00:00:00",0,15,0,0
"2012-08-11 00:00:00",2,32,0,19
"2012-08-12 00:00:00",0,18,0,0
"2012-08-13 00:00:00",3,20,0,38
"2012-08-14 00:00:00",0,13,0,0
"2012-08-15 00:00:00",2,14,0,18
"2012-08-16 00:00:00",0,6,0,0
"2012-08-17 00:00:00",3,13,1,18
"2012-08-18 00:00:00",0,15,0,0
"2012-08-19 00:00:00",0,17,0,12
"2012-08-20 00:00:00",0,15,0,0
"2012-08-21 00:00:00",1,28,0,11
"2012-08-22 00:00:00",0,21,0,0
"2012-08-23 00:00:00",1,23,0,9
"2012-08-24 00:00:00",0,20,0,0
"2012-08-25 00:00:00",0,118,0,14
"2012-08-26 00:00:00",0,212,0,0
"2012-08-27 00:00:00",8,80,1,11
"2012-08-28 00:00:00",0,58,0,0
"2012-08-29 00:00:00",1,22,0,12
"2012-08-30 00:00:00",0,34,0,0
"2012-08-31 00:00:00",5,23,0,12
"2012-09-01 00:00:00",0,22,0,0
"2012-09-02 00:00:00",1,17,0,10
"2012-09-03 00:00:00",0,21,0,0
"2012-09-04 00:00:00",2,12,0,6
"2012-09-05 00:00:00",0,16,0,0
"2012-09-06 00:00:00",2,15,0,15
"2012-09-07 00:00:00",0,20,0,0
"2012-09-08 00:00:00",2,17,0,39
"2012-09-09 00:00:00",0,18,0,0
"2012-09-10 00:00:00",2,24,0,29
"2012-09-11 00:00:00",0,23,0,0
"2012-09-12 00:00:00",0,18,0,41
"2012-09-13 00:00:00",0,17,0,0
"2012-09-14 00:00:00",4,11,0,21
"2012-09-15 00:00:00",0,18,0,0
"2012-09-16 00:00:00",1,30,0,32
"2012-09-17 00:00:00",0,30,0,0
"2012-09-18 00:00:00",2,31,0,22
"2012-09-19 00:00:00",0,62,0,0
"2012-09-20 00:00:00",2,18,0,18
"2012-09-21 00:00:00",0,14,0,0
"2012-09-22 00:00:00",0,19,0,20
"2012-09-23 00:00:00",0,18,0,0
"2012-09-24 00:00:00",4,29,0,16
"2012-09-25 00:00:00",0,3,0,0
"2012-09-26 00:00:00",0,6,0,8
"2012-09-27 00:00:00",0,10,0,0
"2012-09-28 00:00:00",3,13,0,13
"2012-09-29 00:00:00",0,13,0,0
"2012-09-30 00:00:00",2,20,0,15
"2012-10-01 00:00:00",0,10,0,0
"2012-10-02 00:00:00",1,18,0,33
"2012-10-03 00:00:00",0,10,0,0
"2012-10-04 00:00:00",4,10,1,28
"2012-10-05 00:00:00",0,9,0,0
"2012-10-06 00:00:00",3,16,0,13
"2012-10-07 00:00:00",0,11,0,0
"2012-10-08 00:00:00",2,8,1,9
"2012-10-09 00:00:00",0,11,0,0
"2012-10-10 00:00:00",6,10,1,16
"2012-10-11 00:00:00",0,9,0,0
"2012-10-12 00:00:00",2,8,0,25
"2012-10-13 00:00:00",0,13,0,0
"2012-10-14 00:00:00",4,10,0,39
"2012-10-15 00:00:00",0,8,0,0
"2012-10-16 00:00:00",0,12,0,28
"2012-10-17 00:00:00",0,11,0,0
"2012-10-18 00:00:00",2,17,0,16
"2012-10-19 00:00:00",0,11,0,0
"2012-10-20 00:00:00",0,14,0,17
"2012-10-21 00:00:00",0,11,0,0
"2012-10-22 00:00:00",2,8,0,22
"2012-10-23 00:00:00",0,14,0,0
"2012-10-24 00:00:00",2,18,0,22
"2012-10-25 00:00:00",0,9,0,0
"2012-10-26 00:00:00",1,18,0,20
"2012-10-27 00:00:00",0,13,0,0
"2012-10-28 00:00:00",1,11,0,22
"2012-10-29 00:00:00",0,13,0,0
"2012-10-30 00:00:00",3,8,0,18
"2012-10-31 00:00:00",0,11,0,0
"2012-11-01 00:00:00",3,5,0,18
"2012-11-02 00:00:00",0,11,0,0
"2012-11-03 00:00:00",4,9,0,17
"2012-11-04 00:00:00",0,5,0,0
"2012-11-05 00:00:00",2,8,0,18
"2012-11-06 00:00:00",0,6,0,0
"2012-11-07 00:00:00",3,11,0,16
"2012-11-08 00:00:00",0,7,0,0
"2012-11-09 00:00:00",1,12,0,9
"2012-11-10 00:00:00",0,11,0,0
"2012-11-11 00:00:00",1,11,0,12
"2012-11-12 00:00:00",0,18,0,0
"2012-11-13 00:00:00",5,10,0,15
"2012-11-14 00:00:00",0,10,0,0
"2012-11-15 00:00:00",1,8,0,27
"2012-11-16 00:00:00",0,7,0,0
"2012-11-17 00:00:00",2,4,0,28
"2012-11-18 00:00:00",0,10,0,0
"2012-11-19 00:00:00",1,11,0,19
"2012-11-20 00:00:00",0,10,0,0
"2012-11-21 00:00:00",1,10,0,30
"2012-11-22 00:00:00",0,18,0,0
"2012-11-23 00:00:00",1,10,0,18
"2012-11-24 00:00:00",0,8,0,0
"2012-11-25 00:00:00",5,7,0,19
"2012-11-26 00:00:00",0,10,0,0
"2012-11-27 00:00:00",8,11,1,25
"2012-11-28 00:00:00",0,13,0,0
"2012-11-29 00:00:00",4,6,0,18
"2012-11-30 00:00:00",0,7,0,0
"2012-12-01 00:00:00",3,10,0,36
"2012-12-02 00:00:00",0,11,0,0
"2012-12-03 00:00:00",3,11,0,58
"2012-12-04 00:00:00",0,7,0,0
"2012-12-05 00:00:00",1,7,0,52
"2012-12-06 00:00:00",0,4,0,0
"2012-12-07 00:00:00",3,8,0,43
"2012-12-08 00:00:00",0,6,0,0
"2012-12-09 00:00:00",1,12,0,24
"2012-12-10 00:00:00",0,4,0,0
"2012-12-11 00:00:00",3,16,0,42
"2012-12-12 00:00:00",0,10,0,0
"2012-12-13 00:00:00",2,7,0,94
"2012-12-14 00:00:00",0,7,0,0
"2012-12-15 00:00:00",4,6,0,55
"2012-12-16 00:00:00",0,13,0,0
"2012-12-17 00:00:00",4,27,0,69
"2012-12-18 00:00:00",0,33,0,0
"2012-12-19 00:00:00",6,8,0,110
"2012-12-20 00:00:00",0,8,0,0
"2012-12-21 00:00:00",3,13,0,106
"2012-12-22 00:00:00",0,19,0,0
"2012-12-23 00:00:00",26,13,0,131
"2012-12-24 00:00:00",0,6,0,0
"2012-12-25 00:00:00",2,6,0,118
"2012-12-26 00:00:00",0,11,0,0
"2012-12-27 00:00:00",4,13,0,233
"2012-12-28 00:00:00",0,12,0,0
"2012-12-29 00:00:00",5,13,0,160
"2012-12-30 00:00:00",0,10,0,0
"2012-12-31 00:00:00",6,13,0,84
"2013-01-01 00:00:00",0,6,0,0
"2013-01-02 00:00:00",1,9,0,17
"2013-01-03 00:00:00",0,10,0,0
"2013-01-04 00:00:00",2,7,0,19
"2013-01-05 00:00:00",0,12,0,0
"2013-01-06 00:00:00",3,15,0,16
"2013-01-07 00:00:00",0,22,0,0
"2013-01-08 00:00:00",2,9,1,24
"2013-01-09 00:00:00",0,10,0,0
"2013-01-10 00:00:00",3,13,0,27
"2013-01-11 00:00:00",0,8,0,0
"2013-01-12 00:00:00",3,16,0,26
"2013-01-13 00:00:00",0,15,0,0
"2013-01-14 00:00:00",3,5,0,18
"2013-01-15 00:00:00",0,7,0,0
"2013-01-16 00:00:00",1,9,0,28
"2013-01-17 00:00:00",0,33,0,0
"2013-01-18 00:00:00",3,12,0,24
"2013-01-19 00:00:00",0,13,0,0
"2013-01-20 00:00:00",2,14,0,15
"2013-01-21 00:00:00",0,15,0,0
"2013-01-22 00:00:00",2,10,0,31
"2013-01-23 00:00:00",0,10,0,0
"2013-01-24 00:00:00",1,17,0,25
"2013-01-25 00:00:00",0,19,0,0
"2013-01-26 00:00:00",4,11,0,18
"2013-01-27 00:00:00",0,11,0,0
"2013-01-28 00:00:00",2,16,0,20
"2013-01-29 00:00:00",0,11,0,0
"2013-01-30 00:00:00",4,24,0,27
"2013-01-31 00:00:00",0,10,0,0
"2013-02-01 00:00:00",3,9,1,22
"2013-02-02 00:00:00",0,15,0,0
"2013-02-03 00:00:00",6,42,0,30
"2013-02-04 00:00:00",0,16,0,0
"2013-02-05 00:00:00",5,17,0,51
"2013-02-06 00:00:00",0,16,0,0
"2013-02-07 00:00:00",7,19,1,31
"2013-02-08 00:00:00",0,22,0,0
"2013-02-09 00:00:00",3,12,0,29
"2013-02-10 00:00:00",0,8,0,0
"2013-02-11 00:00:00",7,19,1,36
"2013-02-12 00:00:00",0,16,0,0
"2013-02-13 00:00:00",2,19,0,37
"2013-02-14 00:00:00",0,11,0,0
"2013-02-15 00:00:00",5,16,0,38
"2013-02-16 00:00:00",0,42,0,0
"2013-02-17 00:00:00",1,70,0,30
"2013-02-18 00:00:00",0,33,0,0
"2013-02-19 00:00:00",2,26,0,26
"2013-02-20 00:00:00",0,29,0,0
"2013-02-21 00:00:00",3,5,0,23
"2013-02-22 00:00:00",0,12,0,0
"2013-02-23 00:00:00",3,10,0,21
"2013-02-24 00:00:00",0,11,0,0
"2013-02-25 00:00:00",6,26,0,16
"2013-02-26 00:00:00",0,21,0,0
"2013-02-27 00:00:00",3,26,0,19
"2013-02-28 00:00:00",0,28,0,0
"2013-03-01 00:00:00",1,50,0,25
"2013-03-02 00:00:00",0,43,0,0
"2013-03-03 00:00:00",2,125,0,33
"2013-03-04 00:00:00",0,72,0,0
"2013-03-05 00:00:00",5,47,0,16
"2013-03-06 00:00:00",0,41,0,0
"2013-03-07 00:00:00",3,51,0,17
"2013-03-08 00:00:00",0,64,0,0
"2013-03-09 00:00:00",4,68,1,15
"2013-03-10 00:00:00",0,112,0,0
"2013-03-11 00:00:00",2,54,0,13
